ID,Target,text_length,length_bin,fold
w9A4Qhj5SKNBvbJZ,confirme Unto Griffen Rice aforesd all yt my plantacon wch I Cattlye,68,3,1
moorrnE6QA1EQZn9,acres et halfe of an acre and seaven pole scituate lieing and,61,2,3
4Y7jxETx0tbP95Mc,had made or commytted or by any person or persons whatsoever lawfully clayme-,77,4,4
LDUIMQ5Q2O1e0itH,the draw of the said bill as alsoe against David Browning on whom,65,2,1
vXrj3Zoragyoy8gY,shall be in the year of our Lord one thousand sixteen hundred forty and six,75,4,1
Lvc0CU5A6R7xXXuD,of him the said Edw^d Laming his heires or Assignes and without any manner,74,4,4
R8XpdYjnNL7oqryb,Ball the lands late of Cap^t William Thomas Edward Aldin,56,1,2
A9wZxXfRRUbivazB,Gent all that my parcell of land being twenty acres,51,1,4
Z2eMYy9p0cqvTOmc,said Island Captain Patson Antonio Secruto Condon Frances owner and,67,3,3
AbaV1IM6jgVLYzm1,July 1647 from Willm Powrey Esqr ye some of Three thousand foure hundred,72,3,3
RSvcsROd2spn6nnW,Jeffe for and in consideracon of one thousand pounds of good merchant,69,3,4
9QqpCXY8tJQW63PU,Eithers a marriage intended and by Gods Permissions in Shorline,63,2,3
j7uMdX7ON1QtFYKJ,houses edifices buildings thereupon together with the moyetie or one halfe of three,83,4,0
NqRJ4Da8BPR8Pd28,To all Xpian people to whome theise prsents shall come John Shakerley of the,76,4,0
Vi6GSbdZStQeDE5T,of one Hundred pounds currant money of this Island to be in hand payd by,72,3,4
My0ALCzdVlimyrtK,"Acknowledge, Have given, granted, bargained, Sold",49,0,0
RrIYgsc0KIZSqfUd,May the first 1663 personally appeared before mee M^r William,61,2,0
vjdAtRf7N6UZgbAg,the said John Shirlock and William Sharp have hereunto set,58,1,1
hkpHTX1PWi2MRAY8,and delivery hereof Have given granted bargained sould infeoffe and confirmed,77,4,2
jyJM5oor5TGQ72BQ,did it he was Executor In wrong and actionable as a tresspasor,62,2,3
JTsliLXyZ3W21Avg,"for that they nor either of them, nor any -",43,0,2
KbQrml0koVcUlm0n,sold assigned sett over and confirme and by theise prsents doe demise,69,3,0
280Jo59JRJO9lTf9,is scituate lyeing and being in the parish called S^t James in the,66,3,4
S3NkJ5R1Zo3n66O0,John Hapcott Nathaniell Silvester Ste: Wiseman),47,0,1
ijmRFhIwLje3iy0O,by the Vestrey & Churchwardens of this parish upon ye said y,60,2,3
KcVzW7uqdk4wNUN0,the great damage and Loss of the said appearer and the owners of,64,2,0
qduxCj27tFWDkfYo,buildings woods Vnderwoods watters royaltie,43,0,1
yXPPcN2dGvCvoXVD,Sell Aliene release and Confirme unto the Said John,51,1,2
bVoSB9e6pmkvteOO,or admistrs to sue implead and prosecute in any Court in ye Island in prison,76,4,2
iDXxVd22E1AZ3NEW,Modyford or one of them Scituate and being in,45,0,1
nNMe9jKOFgZajX3t,attorney for me and in my name and to my use to aske sue for leavy recover,74,4,4
Msau6OaqEiWAbNE3,upon the said Judgment in that behalfe provided In Wittness,59,2,0
XcwLLZrZsSDO4XzL,and made Oath on the holy Evangelists of Allmighty God tha,58,1,3
lgsriTCUaofjaFnv,of cotton or thereaboutes unto Leiveten^t Maycock had made or commytted by us the,81,4,1
YdT9WKs00ed4fblO,Sugar Witness my hand & Seale May the 15^th 1667.,49,0,2
Ni8dhjp9FzmeEDtL,Cicell west of Thomas Blaxer north and south of Richard Robinson,64,2,1
ALHUjp89XlcCkOt0,hereby Covenanted granted declared Concluded and agreed,55,1,1
nJRIommgPuYQ84Ug,and quietly have hold use occupy enjoy and reape the proffits,61,2,4
zYRwiTpMeJUJAQDz,"hereof, the receipt whereof and of every part and parcell thereof wee doe",73,3,3
KXUojTUXXUH5Lrce,more fine or fines Sue cognuSance de droit come,47,0,0
pLFKlwwY4hgyspz9,peaceably and quietly have hold use occupie possess and enjoy all,65,2,4
qSiKl0PLh9QpiTco,of January in the year of our Lord God One thousand six hundred sixty,69,3,3
URuJIbnKRvZ64Ywe,xxx James Perkins of the Island xx trees w^th all pfitts & comodities beniefitts,80,4,4
UjSSQbyL5QHcqkds,Nicholas Butler doe binde myselfe my heires exers and admistrs in the penal Summe,81,4,2
nSBwPZRYsnvS9GJ1,exers admrs and ~assignes~ every of them that it shall and may belawfull,72,3,2
fLLq60ebem5PCZif,the afore resitted prmisses and every pte and pcell thereof to the said Edwd Breviter,85,4,1
4TYcHgCD04c4pHIz,To have and to hould the foremenconed prmissess and every part and pcell thereof,80,4,0
kXXIcMZFakaMW1DL,Hereditaments with thappurtenances before in,44,0,2
BInQlEimJy17x1Aj,their heires exrs admrs & assignes for evr & I the sd Tho Clarke do for my self,79,4,3
6SWprz9vsCZiiAMS,to have any right title or (interest) pperty unto me or any pte or pcell thereof In,83,4,4
7S9DADWQidhMXVRf,whereof I have hereunto sett my hand and seale this fifteenth day of,68,3,1
Gg5opb7EorvpO51R,executors adm^rs or assignes or any claymeing any right,55,1,1
asUt1LLQF3jCIEwv,unto Christopher Southwell his lawfull attorney exers admistrs or assignes of this Island gent,94,4,1
qYhMWpQKAayfbqD7,purporting a letter Attorney or procuration by him made,55,1,1
A6kS9NSmmP9Drhw7,for as much as I am none arrived and attained to the,52,1,2
Tbs70EM6qfiZ6Pp5,hands and seales this eleaventh day of December 1640,52,1,0
x6JKQw64SWnIhuE1,his and theire owne proper Estate and Estates,45,0,4
DD4bSMia6ChfZw1k,my heires Exectors Adm^rs or assigns or any pson or psons whatsovr,66,3,1
7flfT8faBYRondTf,and freely and cleerly belonginge to the said John Burrowes his heires,70,3,1
JNm74xWqztzn0LIS,By this public act and Instrment of protest be it known,55,1,1
50yTdPoz2Cnnyerl,upon Edward: Littleton Esq:^r and Samuel Peters and,51,1,2
WyrZsvhkOu7yj8kj,of Land and Sixteene pearches unto the Said Mathew: Chap,56,1,2
tNUzHGfrrLNcGdn9,and especially for the valluable sume of two thousand,53,1,2
l8CbSnyKQlrVRKXj,under their hands & seals bearing date ye 24^th day of mch last past .,70,3,0
ageXSAHAPsUBklxl,whereof wee the aforesaid Thomas watson and Humphry Symons doe binde us and,75,4,4
zN7PENLV9H7CSlwz,"Letter patents or Comission, relacon being thereto",50,0,2
Py1yoqfBOpHWZ6NZ,in the parish of S^t James To have and to hould the said three acres of land with,81,4,3
cu7tGz0IEqcWPmsw,halfe of the plantacon wch I lately purchased of Maximilian Greenere being ley estimicon,88,4,0
f12FNNKmltSlc4ks,other pson or psons wt soever clayming or to clayme any right ~,63,2,2
zBqPlEpI7TBOM2z1,all duties and taxes to this day oweing or belonging,52,1,3
WIRPtCHUrGmZaoqH,In obedience to yo^r Comission of the 29 May Wee,48,0,0
ci0TV5q5lYJBeE1S,his ass & to become frustrate voyd & of none effect 5 Item,58,1,3
35qNjZwqOmtTv0cj,"of eighty pounds stert, and place it to the accompts",52,1,3
6Qx3gbs34PyoyGTg,fowles all other appurtenances to the said plantacon and house thereto belonginge,81,4,4
w41jGxUP98J3NGzG,to him his heires executors administrators or assignes,54,1,3
6TYkTUhfhTCOxfHT,Michaell Davison and either of them their and either of them heires excers admis,80,4,0
fgkXxGbttS4odzuR,acres of Land bee the same more or Less as the same,51,1,1
FHG7GCU4ywBS6NN1,come I John Smith of the aforesd Island Carpenter sendeth,57,1,0
99oICXJ4dVXY58Tu,hand and seale this 28^th day of May Anno Domi 1640,51,1,1
mgMCJ0LNM69dffZr,Knowe all men by theis presents that I Capt James Holdipp of the,64,2,3
4fgZU3mJya7rE1Lr,deceased & unto ye heires of ye said George Read lawfully,57,1,4
XV6n8iWFQH9zzH2B,being had more at Large it doth & may appeare),46,0,4
rArRxucDRj5HpgWa,either of theire heyres Exec:^rs adm:^rs and assignes according,63,2,1
XrinnJgazc6VZGNe,sone of his relich Elizabeth Murrow now my wife,47,0,0
YIR8LOsatnLpXxhz,"and before the Sealeing, and delivery of these p:sents, the receip",66,3,2
WLhHuqJIdyttWi11,In witness whereof wee have hereunto sett our hand and seales this,66,3,3
Eh21dBzhzMdoB23D,Compute the tunnage of the said cotton with other Tunnage,57,1,2
54aEm8ZLLlX1G1Nf,I John Warr of Barbados planter doe assigne and settover all my,63,2,1
mMd6IDI7nQQsWFzD,"to and with the Said John Bayley, and Richard ^Morgan their Executors Adm^rs and as",83,4,4
GziX2H4Kblm41m1d,"The good above menc""oned I doe acknowledge to have received w^ch I prmiss to deliver",84,4,2
d75t4snl0VFahJwe,any other pson or psons wtsoevr lawfully having or clayming by from or under,76,4,1
qFknTJDwbIkXEzHT,or through my meanes assent consent or pcurm^t and also shall & will,68,3,4
qCDqo1rKdjWSQgfQ,Intr 25 die To all Christian people to whome this prsents writing shall come I Willm,84,4,3
6r1Tft4kbgpr1N0Q,Thomas Richardson Gunners Mate of the said,42,0,2
x7SQuAEZraKYldhU,I John Ryder to Signe and Seale & Deliver their Deed of sale,60,2,0
wCJDmEY8Ifv4Ah14,or heare after to be had made Comitted emitted done,51,1,1
F3tXMXZsBStvOrPd,publique in the said Island Gerard Mashart w^ch,47,0,0
3vaz098miVDY18d7,Seale the tenth day of December; 1674: :,40,0,2
0aJY5MmeUQLNjuQ0,Island planter all that moytie or one halfe of the plantacon whereon I now,74,4,3
Cqslcuqd79Ox5f56,Sixty and eight and in the twentieth yeare of his Re,52,1,2
ATZy7w7SYz8j2ire,wth all & singuler houses Edifices & other buildings wth all and,64,2,2
2NVzNO5gbW69W48I,Said two acres of Land from the begining of the world to,56,1,4
hMZZ6CGxXETv2Ixh,protest can as by the present i do publicly and solemnly protest against,72,3,1
pSwSJAZ6VNdQ655e,more att large appeareth sould unto James Parkins And I doe hereby,66,3,2
zv90WTRrFyoZeBMf,"Said John Batt & Charles Collins, have hereunto",47,0,2
Sq9NjdoeEOwNequa,belonging to the plantation pf the Said Robert,46,0,4
VO21eVMkK6yYPNjh,my name & to my owne & sprat: use & behoofe to aske -,53,1,4
BCKdGWE6U6bPhHEk,that wee Henry Darby and Henry Longehaw of the Island of Barbados,65,2,1
Go5yxAEaDOgLOSaw,sume of two hundred pounds of like money as aforesaid & soe successive,70,3,3
bRwiy8MOzm07A7tk,from and against any p^son or p^sons whats,42,0,0
YwshaF7RjDRjH9sN,To all Christian people to whome thiers prsents shall come I Thomas Addis,73,3,0
cy7sbdrCs8HzDMt4,8 Coppers with 1930^lles 10 ladles basons and scumers,53,1,4
zRqAVHYvO7RvVhKb,To all xpian people to whome this present shall,47,0,1
ZiITMkcEXPsROvLw,"Josias Hart, Joseph Grafton John Coppenger",42,0,2
j6AcIyWMUHkkgaw5,Springe whereof fiftye acres more of the said two hundred acres of land,71,3,1
EWp9oeq7xryUVSfx,wch formly did belonge to Capt W^m Castell conteyneing twenty,61,2,1
XNt6oft5KThqk6ew,"Land & Premisses , Every P:^t thereof To himSelfe",49,0,2
RRNWVqQPkdsfzshw,Streete comonly called Canary Streets fi foote and an,53,1,0
rWty69pfjUHRrYiR,shall come Michaell Hall of the parish of,41,0,0
qJ710OOaI4SGTB4S,to bee theire free and voluntary Act and deed the said,54,1,2
njasp9b2NE1CAJJK,theise psents In consideracon whereof the somes of cotton aforemenconed,71,3,1
hw0y0Mwyl1XZSahD,or assignes the full and just summe and quantity of one thousand two hundred,76,4,3
HWLoLuYn7bKAKZcA,and with the said Robert Gibbs his heirs Executors Administrators,65,2,3
umLHe043IINRc1CV,and having said these with his said ship since his annual full,62,2,0
6btTkYqcWUjvvvs6,ratification and confirmation by deed and writeing or,53,1,2
c86xUC5kFxBjZ453,Merchants for divers good Causes and valua,42,0,2
ULr8XgotFvdKH5HL,given granted bargained aliened enfeoffed assigned and sold and sett over,73,3,2
8CcsjqeAUKQGhsj3,the three and thirty yeare of the reigne of our Sovereigne,58,1,4
Xm4tfcIvyUUV4iHI,or psons w^tsoevere that is under their command and the said Capt Edmund Read,77,4,0
d97kwy9Ydcshm5gA,& appurtenances or thereunto belonging to him the said Daniel,61,2,4
705O7VrjXmgilbWN,for evr together with all manner of household stuffs stocks catle servts turkeys,80,4,4
NhigzxYvJ8xWjmMG,heires exers or assignes forever To have and to hould possesse and enjoy all and singular,89,4,4
xjTeM1SRykYznnuw,sould into him the said James Edey the said fourth pte of ye aforesaid,70,3,2
JJH5OKhEHRQPFYNe,sett ov^r unto the s^d Rice Evans and Andrew Williams theire heires,67,3,1
xHKVc0qg7H2OkX3G,This Indenture made the twenty and sixth day of January,55,1,0
UfYEYQNekGyW4PWG,die 9 bris Be it knowne unto all men by theise pr'sents that I Thomas Batson,76,4,3
PQdfn0i4L5WOZaWj,to me by Thomas Pearson of the Island aforesaid planter before the ensealing and,80,4,4
Xmv7RLL129SILBPl,This Indenture Triptite made the forth day of Octob^r in yeare of,65,2,2
hx3bcgefoNgvtH9a,shall come Greeting in our Lord God Everlasting ~,49,0,4
tXu9omYGZMbBip2Y,whereas Thomas Witter of Barbados factor Peeter Batson and Lawrence,67,3,1
sWVYCoIpt9ZYE51m,comodites w^tsoever belonging To have and to hold unto the said Mathews his exers admistrs,90,4,4
qnW8puo8BDxRCREF,and other the Carribee Islands to Windward of Guardeloop To all,63,2,1
oF7ZFBBxMN4wNMck,"Dowers titles of Dower, Judgments, Execucons,",45,0,1
ufWSnNbalLSwceYV,be it knowne & manifest unto all Christian people,49,0,4
YBaHhzYrXg8S4JXa,for a quantity of goods all ready received in hand,50,0,3
cgHXQVtbKWtO5num,in my place putt my well beloved friend in Christ Robert Ared Gent of the Island,80,4,3
x7mCaoVbWrR6Twmf,the right members and appurtenances to the same plantacon or land belonginge,76,4,3
hVrPXG7vv5lqvZ3F,as aforesaid our full and whole power right and authority for us (never,71,3,1
kPkV28rgSNH4Y1Uo,Executors Admrs or assignes forevr and we the sd Capt Tho:,58,1,3
pYoI3weuDBsVAFcP,Wittnesse whereof the sd parties to these p^rsents have hereunto put,68,3,3
NSLqdxoMTea76nPF,Intitled to bee the peticon of tenne thousand of His Mat^s subriccts. Inhabitants,81,4,4
pvc9AiedHsceu3E2,"before the Ensealeing and delivery of these p:sents, well and",61,2,0
Jw7OQBmnEwK3GSUr,and Grante to and with the Said Walter : Harding,48,0,2
jseNQND294DUffHa,"by reason of the Premises, the same to be recovered a",53,1,2
jutAafJ5Mf99YhnZ,would grant and assure unto ye said Martin Noell his,52,1,2
82mvtOuzWerUo2hw,"Bargained & Sold, Assigned, and Sett over, and",46,0,3
mr2Tuv1CMNMb6cEl,Selfe my heires Executo:^rs and administrat^rs for ever,55,1,3
ObmAo8tHCqvgiZVy,theire voluntary oathes one the Holly Evengelist to the,55,1,3
mpu5A2P6nyMTW15m,Acknowledged before me by the within named Ralph Wyatt to be,60,2,4
kdmH1TvLprYcf1xn,or some of them were to load or cause to be laden at the said Island,68,3,3
07XIMeVcLOC43CNC,And I the s^d Edward Williams for me mine heires executors and,62,2,1
ikA6SEyeFtPCLarZ,"pounds of goods Mchantable, Muscovado Sugar,",44,0,0
pTGrA7IKxccKETxh,heires and assignes in the penalty of eight thousand pounds wt of good merchant,79,4,1
5OOq9SHy94KQYyY7,Signed sealed and delivered in the pnce of,42,0,3
KQP0GMkA0juYByb9,shall best think fitt in the said two hundred & fforty acres to and for him,75,4,0
UU7WPdZZtEcX37xS,of August in the yeare of our Lord. 1676 :,42,0,1
s3QiiaePbjU4FQBi,pformance hereof I ye sd Joh: Bonner bind my self my heires Exrs admrs & assign,79,4,2
dr2pGIv5Uj33HCe2,nistrato^:rs and assignes from the day of the date,50,0,0
qQb7kITN4Sr5tnJ7,And for and to the onely Proper use Benefitt advantage,54,1,4
2Z8pnVcCXbyAAR5F,"keept harmeless, of and fro all form^r: and other bargaines,",60,2,0
rebdTSFSL1TrgKnk,upon the plantacon of Robert Cooper and the plantacon sometyme in,65,2,1
fIuNZkbAnb2qhywi,maner of wise apperteyneing to her the said Allice Smith,56,1,2
NOfaAxCp4Zu2fEtv,unto the sd Alexander Lindsay full possession of ye same,56,1,1
4yZREsb0Y9YSvnyi,his former bargaine and sale & it shall and,43,0,0
qomJvZp4iU99s8D9,exonat acquite & discharge John Jackson Citizen & draper of London,66,3,3
3Jd9swbwkfejWd1n,Ratifie confirme and Allow without fraud or deceit,50,0,2
KeBbN1eften1hL5W,& our earnest desire to have our goods delived to us at her aforesd,67,3,3
CRsjVZSijMs2yqOo,thereof without any maner of lett hinderance disturbance either of me ye,72,3,3
h2R9mjajbzfSnNZO,"bargaine , Sell & Convey all & Singular the bef",47,0,1
fkgRJlc0SMFblme6,Knowe all men by this pnts that we Robert Hollaway W^m Danes and Robert Fitt,76,4,3
HTQfHh6gZ9MNrlJh,the pemisses granted bargained and sold in These,48,0,1
l3cmgFmgcKP1yQFH,Secretarys office of this Island of Barbados before me Richard Noke Deputy Sectry,81,4,0
LFoLBQrgX0TFJM1K,freighter there on and all other persons there in Concerned hath hereby,71,3,0
VuSbNCLXnqR4r3ie,assurances and conveyances for ye more sure makeinge holding,60,2,2
j69inCHPIPEdvQI2,good causes me hereunto moveing Have given granted bargained &,62,2,0
U8LVwQbftmErP3VG,sett up or cause to be builded erected and sett up the said house as,68,3,3
Hpbi7Ib2eb5tgNs6,executed in and upon the said William Hagthorpe and his heirs,61,2,0
y87I77YXxaEedYw8,(except before excepted) to the said Christopher Bishopp his heires,67,3,0
FhDr4mbP9BZJ9JhY,sume of three thousand pounds of good merchantable cotton wool or,65,2,2
n7KPL9l917bulljK,condiconed concluded and agreed upon betweene me the said seift John,68,3,3
zrpTs5oyM4E9bR7K,or quautily of eight hundred pounds and fiftye of the like Tobaccoe as,70,3,3
aD3SzU147ibMh3Hr,concerning the sale or disposall of all such cargoes of goods as hath beene,75,4,1
gbIcQ6ecZn0bkl4g,Portsm on Piscataqua Juno 27^o 1668 for 5266,44,0,2
l4xQdxIpopq8m80c,unto the sd Ens Jackson his heires or assignes forever one acre of,66,3,2
gfJDEHzpqOersJ5E,sales or other incumbrances whatsoever and,42,0,4
eQfb4hUuGtxzC1o9,dead shee the Said Richard Hawksworth or his Executo^rs Sha,59,2,1
rhTVeFdGjKjidLj0,of their goods or Estates in Time and place as of,49,0,1
SSRwj26r6fQ8BM0q,acquitt Exonorat: and for Euer discharge,40,0,1
vuzXkBdzWcQ7Pj5K,confesses by these pnts to have had and received att severall tymes the summe,77,4,3
eWB1JesEihS3rvHA,or for any matter or cause w^tsoever giveing and by thiese pnts granting unto my,80,4,2
qAgNY1M73l7qdyxO,in our Lord God Everlasting knowe ye that I John Dyer of the now -,66,3,2
pCLLIEaHb3ZS2vpG,of money here before menconed to bee hereby by assign,53,1,0
sehA3rnrWSlt9QT1,or Assignes paying unto Margarett Cagan Daughter of John and,60,2,3
m5UbUbjPg2toyAuW,shipp the Ascention of Genova w^ch Appearer Did,47,0,3
9kgdxnPmBV4xerAP,given granted bargained sould alienated enfeoffed and confirmed and by,70,3,1
Z6EiolVSRmaaEaJA,p:^rsents doth for him and his heyes enfeoffe convey,52,1,1
HfOYQS2TRfhUooYE,"costs, execucons, and Incumbrances that may hear",48,0,1
C9K4ImPGDT7fQpvw,in the prsence of us Richard Holdipp,36,0,3
lXywuFBESAMYOviZ,and sell assure and confirme cleerely and absolutely unto Robert Hales and,74,4,0
yTWmHPezrpjRejSz,dated the 18^th day of July 1640 - Intr 15 die mensis Septembris 1640,69,3,1
KZTVjVqEg9wEXuA5,did then and there produces a Certaine paper,44,0,2
U1KWodXFqAtVv1jc,As alsoe for & in consideracon of a comptent and Quantitie of mchantable,72,3,1
